path	architecture	machine	package	area
usr/bin/ssh-add.exe	x64	0x8664		msys
usr/bin/ssh-agent.exe	x64	0x8664		msys
usr/bin/ssh-keygen.exe	x64	0x8664		msys
usr/bin/ssh-keyscan.exe	x64	0x8664		msys
usr/bin/ssh-pageant.exe	x64	0x8664		msys
usr/bin/ssh.exe	x64	0x8664		msys
usr/bin/ssp.exe	x64	0x8664		msys
usr/bin/stat.exe	x64	0x8664		msys
usr/bin/stdbuf.exe	x64	0x8664		msys
usr/bin/strace.exe	x64	0x8664		msys
usr/bin/stty.exe	x64	0x8664		msys
usr/bin/sum.exe	x64	0x8664		msys
usr/bin/sync.exe	x64	0x8664		msys
usr/bin/tabs.exe	x64	0x8664		msys
usr/bin/tac.exe	x64	0x8664		msys
usr/bin/tail.exe	x64	0x8664		msys
usr/bin/tar.exe	x64	0x8664		msys
usr/bin/tee.exe	x64	0x8664		msys
usr/bin/test.exe	x64	0x8664		msys
usr/bin/tic.exe	x64	0x8664		msys
usr/bin/tig.exe	x64	0x8664		msys
usr/bin/timeout.exe	x64	0x8664		msys
usr/bin/toe.exe	x64	0x8664		msys
usr/bin/touch.exe	x64	0x8664		msys
usr/bin/tput.exe	x64	0x8664		msys
usr/bin/tr.exe	x64	0x8664		msys
usr/bin/true.exe	x64	0x8664		msys
usr/bin/truncate.exe	x64	0x8664		msys
usr/bin/trust.exe	x64	0x8664		msys
usr/bin/tset.exe	x64	0x8664		msys
usr/bin/tsort.exe	x64	0x8664		msys
usr/bin/tty.exe	x64	0x8664		msys
usr/bin/tzset.exe	x64	0x8664		msys
usr/bin/u2d.exe	x64	0x8664		msys
usr/bin/umount.exe	x64	0x8664		msys
usr/bin/uname.exe	x64	0x8664		msys
usr/bin/unexpand.exe	x64	0x8664		msys
usr/bin/uniq.exe	x64	0x8664		msys
usr/bin/unix2dos.exe	x64	0x8664		msys
usr/bin/unix2mac.exe	x64	0x8664		msys
usr/bin/unlink.exe	x64	0x8664		msys
usr/bin/unzip.exe	x64	0x8664		msys
usr/bin/unzipsfx.exe	x64	0x8664		msys
usr/bin/users.exe	x64	0x8664		msys
usr/bin/vdir.exe	x64	0x8664		msys
usr/bin/view.exe	x64	0x8664		msys
usr/bin/vim.exe	x64	0x8664		msys
usr/bin/vimdiff.exe	x64	0x8664		msys
usr/bin/watchgnupg.exe	x64	0x8664		msys
usr/bin/wc.exe	x64	0x8664		msys
usr/bin/which.exe	x64	0x8664		msys
usr/bin/who.exe	x64	0x8664		msys
usr/bin/whoami.exe	x64	0x8664		msys
usr/bin/winpty-agent.exe	x64	0x8664		msys
usr/bin/winpty-debugserver.exe	x64	0x8664		msys
usr/bin/winpty.dll	x64	0x8664		msys
usr/bin/winpty.exe	x64	0x8664		msys
usr/bin/xargs.exe	x64	0x8664		msys
usr/bin/xxd.exe	x64	0x8664		msys
usr/bin/yat2m.exe	x64	0x8664		msys
usr/bin/yes.exe	x64	0x8664		msys
usr/bin/zipinfo.exe	x64	0x8664		msys
usr/lib/awk/grcat.exe	x64	0x8664		msys
usr/lib/awk/pwcat.exe	x64	0x8664		msys
usr/lib/coreutils/libstdbuf.dll	x64	0x8664		msys
usr/lib/gawk/filefuncs.dll	x64	0x8664		msys
usr/lib/gawk/fnmatch.dll	x64	0x8664		msys
usr/lib/gawk/fork.dll	x64	0x8664		msys
usr/lib/gawk/inplace.dll	x64	0x8664		msys
usr/lib/gawk/intdiv.dll	x64	0x8664		msys
usr/lib/gawk/ordchr.dll	x64	0x8664		msys
usr/lib/gawk/readdir.dll	x64	0x8664		msys
usr/lib/gawk/readfile.dll	x64	0x8664		msys
usr/lib/gawk/revoutput.dll	x64	0x8664		msys
usr/lib/gawk/revtwoway.dll	x64	0x8664		msys
usr/lib/gawk/rwarray.dll	x64	0x8664		msys
usr/lib/gawk/time.dll	x64	0x8664		msys
usr/lib/gnupg/gpg-auth.exe	x64	0x8664		msys
usr/lib/gnupg/gpg-check-pattern.exe	x64	0x8664		msys
usr/lib/gnupg/gpg-pair-tool.exe	x64	0x8664		msys
usr/lib/gnupg/gpg-preset-passphrase.exe	x64	0x8664		msys
usr/lib/gnupg/gpg-protect-tool.exe	x64	0x8664		msys
usr/lib/gnupg/keyboxd.exe	x64	0x8664		msys
usr/lib/gnupg/scdaemon.exe	x64	0x8664		msys
usr/lib/openssl/engines-3/capi.dll	x64	0x8664		msys
usr/lib/openssl/engines-3/loader_attic.dll	x64	0x8664		msys
usr/lib/openssl/engines-3/padlock.dll	x64	0x8664		msys
usr/lib/perl5/core_perl/CORE/msys-perl5_42.dll	x64	0x8664		msys
usr/lib/perl5/core_perl/auto/B/B.dll	x64	0x8664		msys
usr/lib/perl5/core_perl/auto/Compress/Raw/Bzip2/Bzip2.dll	x64	0x8664		msys
usr/lib/perl5/core_perl/auto/Compress/Raw/Zlib/Zlib.dll	x64	0x8664		msys
usr/lib/perl5/core_perl/auto/Cwd/Cwd.dll	x64	0x8664		msys
usr/lib/perl5/core_perl/auto/Data/Dumper/Dumper.dll	x64	0x8664		msys
usr/lib/perl5/core_perl/auto/Devel/Peek/Peek.dll	x64	0x8664		msys
usr/lib/perl5/core_perl/auto/Digest/MD5/MD5.dll	x64	0x8664		msys
usr/lib/perl5/core_perl/auto/Digest/SHA/SHA.dll	x64	0x8664		msys
usr/lib/perl5/core_perl/auto/Encode/Byte/Byte.dll	x64	0x8664		msys
usr/lib/perl5/core_perl/auto/Encode/CN/CN.dll	x64	0x8664		msys
usr/lib/perl5/core_perl/auto/Encode/EBCDIC/EBCDIC.dll	x64	0x8664		msys
usr/lib/perl5/core_perl/auto/Encode/Encode.dll	x64	0x8664		msys
usr/lib/perl5/core_perl/auto/Encode/JP/JP.dll	x64	0x8664		msys
usr/lib/perl5/core_perl/auto/Encode/KR/KR.dll	x64	0x8664		msys
usr/lib/perl5/core_perl/auto/Encode/Symbol/Symbol.dll	x64	0x8664		msys
usr/lib/perl5/core_perl/auto/Encode/TW/TW.dll	x64	0x8664		msys
usr/lib/perl5/core_perl/auto/Encode/Unicode/Unicode.dll	x64	0x8664		msys
usr/lib/perl5/core_perl/auto/Fcntl/Fcntl.dll	x64	0x8664		msys
usr/lib/perl5/core_perl/auto/File/DosGlob/DosGlob.dll	x64	0x8664		msys
usr/lib/perl5/core_perl/auto/File/Glob/Glob.dll	x64	0x8664		msys
usr/lib/perl5/core_perl/auto/Filter/Util/Call/Call.dll	x64	0x8664		msys
usr/lib/perl5/core_perl/auto/GDBM_File/GDBM_File.dll	x64	0x8664		msys
usr/lib/perl5/core_perl/auto/Hash/Util/FieldHash/FieldHash.dll	x64	0x8664		msys
usr/lib/perl5/core_perl/auto/Hash/Util/Util.dll	x64	0x8664		msys
usr/lib/perl5/core_perl/auto/I18N/Langinfo/Langinfo.dll	x64	0x8664		msys
usr/lib/perl5/core_perl/auto/IO/IO.dll	x64	0x8664		msys
usr/lib/perl5/core_perl/auto/IPC/SysV/SysV.dll	x64	0x8664		msys
usr/lib/perl5/core_perl/auto/List/Util/Util.dll	x64	0x8664		msys
usr/lib/perl5/core_perl/auto/MIME/Base64/Base64.dll	x64	0x8664		msys
usr/lib/perl5/core_perl/auto/Math/BigInt/FastCalc/FastCalc.dll	x64	0x8664		msys
usr/lib/perl5/core_perl/auto/NDBM_File/NDBM_File.dll	x64	0x8664		msys
usr/lib/perl5/core_perl/auto/Opcode/Opcode.dll	x64	0x8664		msys
usr/lib/perl5/core_perl/auto/POSIX/POSIX.dll	x64	0x8664		msys
usr/lib/perl5/core_perl/auto/PerlIO/encoding/encoding.dll	x64	0x8664		msys
usr/lib/perl5/core_perl/auto/PerlIO/mmap/mmap.dll	x64	0x8664		msys
usr/lib/perl5/core_perl/auto/PerlIO/via/via.dll	x64	0x8664		msys
usr/lib/perl5/core_perl/auto/SDBM_File/SDBM_File.dll	x64	0x8664		msys
usr/lib/perl5/core_perl/auto/Socket/Socket.dll	x64	0x8664		msys
usr/lib/perl5/core_perl/auto/Storable/Storable.dll	x64	0x8664		msys
usr/lib/perl5/core_perl/auto/Sys/Hostname/Hostname.dll	x64	0x8664		msys
usr/lib/perl5/core_perl/auto/Sys/Syslog/Syslog.dll	x64	0x8664		msys
usr/lib/perl5/core_perl/auto/Time/HiRes/HiRes.dll	x64	0x8664		msys
usr/lib/perl5/core_perl/auto/Time/Piece/Piece.dll	x64	0x8664		msys
usr/lib/perl5/core_perl/auto/Unicode/Collate/Collate.dll	x64	0x8664		msys
usr/lib/perl5/core_perl/auto/Unicode/Normalize/Normalize.dll	x64	0x8664		msys
usr/lib/perl5/core_perl/auto/Win32/Win32.dll	x64	0x8664		msys
usr/lib/perl5/core_perl/auto/Win32API/File/File.dll	x64	0x8664		msys
usr/lib/perl5/core_perl/auto/XS/APItest/APItest.dll	x64	0x8664		msys
usr/lib/perl5/core_perl/auto/XS/Typemap/Typemap.dll	x64	0x8664		msys
usr/lib/perl5/core_perl/auto/attributes/attributes.dll	x64	0x8664		msys
usr/lib/perl5/core_perl/auto/mro/mro.dll	x64	0x8664		msys
usr/lib/perl5/core_perl/auto/re/re.dll	x64	0x8664		msys
usr/lib/perl5/core_perl/auto/threads/shared/shared.dll	x64	0x8664		msys
usr/lib/perl5/core_perl/auto/threads/threads.dll	x64	0x8664		msys
usr/lib/perl5/vendor_perl/auto/Clone/Clone.dll	x64	0x8664		msys
usr/lib/perl5/vendor_perl/auto/HTML/Parser/Parser.dll	x64	0x8664		msys
usr/lib/perl5/vendor_perl/auto/Net/SSLeay/SSLeay.dll	x64	0x8664		msys
usr/lib/perl5/vendor_perl/auto/SVN/_Client/_Client.dll	x64	0x8664		msys
usr/lib/perl5/vendor_perl/auto/SVN/_Core/_Core.dll	x64	0x8664		msys
usr/lib/perl5/vendor_perl/auto/SVN/_Delta/_Delta.dll	x64	0x8664		msys
usr/lib/perl5/vendor_perl/auto/SVN/_Fs/_Fs.dll	x64	0x8664		msys
usr/lib/perl5/vendor_perl/auto/SVN/_Ra/_Ra.dll	x64	0x8664		msys
usr/lib/perl5/vendor_perl/auto/SVN/_Repos/_Repos.dll	x64	0x8664		msys
usr/lib/perl5/vendor_perl/auto/SVN/_Wc/_Wc.dll	x64	0x8664		msys
usr/lib/perl5/vendor_perl/auto/Term/ReadKey/ReadKey.dll	x64	0x8664		msys
usr/lib/pkcs11/p11-kit-trust.dll	x64	0x8664		msys
usr/lib/sasl2/msys-anonymous-3.dll	x64	0x8664		msys
usr/lib/sasl2/msys-crammd5-3.dll	x64	0x8664		msys
usr/lib/sasl2/msys-digestmd5-3.dll	x64	0x8664		msys
usr/lib/sasl2/msys-gs2-3.dll	x64	0x8664		msys
usr/lib/sasl2/msys-gssapiv2-3.dll	x64	0x8664		msys
usr/lib/sasl2/msys-otp-3.dll	x64	0x8664		msys
usr/lib/sasl2/msys-plain-3.dll	x64	0x8664		msys
usr/lib/sasl2/msys-scram-3.dll	x64	0x8664		msys
usr/lib/ssh/sftp-server.exe	x64	0x8664		msys
usr/lib/ssh/ssh-keysign.exe	x64	0x8664		msys
usr/lib/ssh/ssh-pkcs11-helper.exe	x64	0x8664		msys
usr/lib/ssh/ssh-sk-helper.exe	x64	0x8664		msys
usr/lib/tar/rmt.exe	x64	0x8664		msys
usr/libexec/frcode.exe	x64	0x8664		msys
usr/libexec/getprocaddr32.exe	x86	0x014C		msys
usr/libexec/getprocaddr64.exe	x64	0x8664		msys
usr/libexec/lessecho.exe	x64	0x8664		msys
usr/libexec/p11-kit/p11-kit-remote.exe	x64	0x8664		msys
usr/libexec/p11-kit/p11-kit-server.exe	x64	0x8664		msys
